소재지전화	소재지면적	소재지전체주소	도로명전체주소	사업장명	좌표정보(x)	좌표정보(y)
	25.48	서울특별시 서초구 서초동 1498-5 마제스타시티, 힐스테이트 서리풀 서초애비뉴 1층 109호	서울특별시 서초구 서초대로38길 12, 서초애비뉴 1층 109호 (서초동, 마제스타시티, 힐스테이트 서리풀)	종이배커피	35.27382454872709	129.66977600721248
	50.18	경상북도 구미시 원평동 391-4 1층	경상북도 구미시 원남로8길 13, 1층 (원평동)	에포치커피랩	36.37410302052721	128.02947439676544
	69.56	서울특별시 서대문구 연희동 133-26 인터오리진빌딩	서울특별시 서대문구 연희맛로 41, 인터오리진빌딩 1층 (연희동)	비긴커피(BEGIN COFFEE)	35.21222860373794	129.76299184111997
	35.3	서울특별시 노원구 중계동 366-15 에덴프라자	서울특별시 노원구 중계로18길 9, 에덴프라자 1층 105호 (중계동)	모리커피 서울 중계은행사거리점	35.32654005410139	129.8677675556819
	60.08	경기도 용인시 처인구 남사읍 통삼리 629-8	경기도 용인시 처인구 남사읍 경기동로 25, 1층 일부	유핀커피	35.38352466955745	129.2557740564955
	61.99	서울특별시 강서구 등촌동 628-7 1층 102호	서울특별시 강서구 화곡로68길 15, 1층 102호 (등촌동)	오프레스트 커피 가양점	35.15221330717698	129.75009772215924
	74.25	전라북도 전주시 덕진구 용정동 42-2	전라북도 전주시 덕진구 번영로 463, 1층 일부호 (용정동)	플루800 용정점	35.34409287122908	127.69994832349052
	41.11	서울특별시 종로구 적선동 93-3	서울특별시 종로구 사직로 127-6 (적선동)	플래시커피(Flash Coffee)	35.24555717535796	129.77337774501277
	990.3	경상북도 경산시 남산면 인흥리 364-13 A동	경상북도 경산시 남산면 삼성현로 902, A동	인포그 커피	36.76049029431677	127.63246744847389
	112.5	전라남도 곡성군 죽곡면 태평리 814	전라남도 곡성군 죽곡면 강빛마을길 7-1	강빛탐네커피숍	35.55687719574951	126.80457211743285
	57.52	인천광역시 부평구 부평동 372-33	인천광역시 부평구 주부토로 24-4, 2층 (부평동)	유리커피호프	35.0502979644254	129.67093777733288
		대전광역시 유성구 원내동 309-15	대전광역시 유성구 진잠로74번길 43, 지상1층 (원내동)	제트제트커피	35.55072623688287	128.22163342021406
02  381 7666	803.26	경기도 고양시 덕양구 신원동 636-3 퍼플란드	경기도 고양시 덕양구 권율대로 896-19, 퍼플란드 1,2,3층 (신원동)	할리스 고양신원점	35.17847736861756	129.87627658242354
	8.25	대구광역시 동구 봉무동 390-6	대구광역시 동구 단산길 16-8, 1층 (봉무동)	커피폴리오	36.63510259784382	127.78470666449807
	28.9	부산광역시 기장군 정관읍 방곡리 400-3	부산광역시 기장군 정관읍 구연방곡로 89, 105호	개나리커피숍	37.093025889384855	127.05440199548823
	81.88	경상남도 창원시 진해구 석동 185-11	경상남도 창원시 진해구 동진로49번길 23, 1층 (석동)	노논커피	36.697324945325406	126.83149291880598
051 723 8285	194.57	부산광역시 기장군 일광읍 삼성리 890-3	부산광역시 기장군 일광읍 해송3로 4	더커피	37.12798930671054	126.9815773753425
	34.0	대구광역시 달서구 상인동 1424-1	대구광역시 달서구 월곡로53동길 58, 1층 (상인동)	에프닷커피(F.)	36.54971669088263	127.64791272561189
	82.62	경상북도 울릉군 북면 천부리 718-18	경상북도 울릉군 북면 울릉순환로 3136-2	카페 모캄보	38.34767776752468	129.93010343767818
	25.91	부산광역시 부산진구 전포동 188-3	부산광역시 부산진구 진남로373번길 41, 3층 (전포동)	스프링캔	36.99784836338219	126.84515804883733
	48.33	서울특별시 마포구 서교동 368-34	서울특별시 마포구 잔다리로 30-32, 1층 (서교동)	오엘커피	35.20398654718952	129.74260386948583
		경기도 시흥시 배곧동 220 시흥배곧 아브뉴프랑 센트럴 퍼플	경기도 시흥시 서울대학로264번길 7, 시흥배곧 아브뉴프랑 센트럴 퍼플 3층 A-349,350,351,352호 (배곧동)	브런치빈배곧점	35.05388925248966	129.5156081225466
	78.42	경상북도 안동시 풍천면 갈전리 1309	경상북도 안동시 풍천면 검무로 40, 1층	94coffee(구사커피)	36.49519116733159	128.59249843743135
	126.0	경기도 오산시 세교동 615-5 1층	경기도 오산시 세마역로19번길 6-1, 1층 (세교동)	리마커블커피로스터스	35.31220284077287	129.29451769680165
	25.6	서울특별시 마포구 상암동 1601 케이지아이티센터	서울특별시 마포구 월드컵북로 402, 케이지아이티센터 116호 (상암동)	바빈스커피 상암디엠씨점	35.17849865925948	129.77601270749557
	19.8	대구광역시 수성구 범어동 547-3 1층	대구광역시 수성구 달구벌대로480길 21, 1층 (범어동)	몬스터커피범어그랜드점	36.61872456932857	127.70504315111008
	333.99	인천광역시 연수구 송도동 22-9 801일부호	인천광역시 연수구 해돋이로151번길 4, 801일부호 (송도동)	브런치빈	34.98945047421733	129.54409570242154
	35.5	서울특별시 강동구 둔촌동 448-1 한승리치빌	서울특별시 강동구 진황도로 155, 102호 (둔촌동, 한승리치빌)	너츠커피바	35.3809298619143	129.72453221713613
		부산광역시 사상구 덕포동 778-10 웰사무가구	부산광역시 사상구 백양대로 748, 1층 (덕포동)	콩카페365	36.93117585666422	126.86160986797154
	58.14	제주특별자치도 제주시 구좌읍 동복리 1397	제주특별자치도 제주시 구좌읍 동복로 68-1, 1층	동복분식원드랍커피	35.04017164037146	124.87518532184001
	62.72	서울특별시 성북구 석관동 332-538 제원의원	서울특별시 성북구 돌곶이로 23, 제원의원 지하1층 (석관동)	수커피호프	35.31464020970777	129.81297660828793
	201.7	서울특별시 서초구 방배동 909-8 2층일부,3층일부	서울특별시 서초구 효령로 117, 2층,3층 (방배동)	바나프레소 방배역점	35.267043358383845	129.65877041826775
	21.36	서울특별시 서초구 잠원동 50-5 신사쇼핑 1층117호	서울특별시 서초구 나루터로 37, 신사쇼핑 117호 (잠원동)	잠원동 쌍커피	35.280243483679264	129.7014978841576
	31.3	경기도 시흥시 장곡동 251	경기도 시흥시 장현장곡로 2, 1층 112호 (장곡동)	보글케이크앤커피	35.10400843414457	129.52875646847312
052 2117772	24.14	울산광역시 중구 옥교동 127-18	울산광역시 중구 중앙시장길 3, 1층 (옥교동)	커피맛집	37.19614059387744	127.34556975537792
032 344 1236	63.51	경기도 부천시 괴안동 242-4	경기도 부천시 소사동로 113, 1층 일부호 (괴안동)	달커피	35.11544345754822	129.64633632641883
	40.32	경기도 파주시 와동동 1462 108호	경기도 파주시 경의로1240번길 19, 108호 (와동동)	행님디저트카페 운정점(햄최몇)	35.07377782070381	129.95370663569332
	67.9	경상북도 영천시 완산동 903-25	경상북도 영천시 역전로 33-2, 1,2층 (완산동)	봉카페커피숍	36.87071232841664	127.84137001891516
	56.0	서울특별시 구로구 고척동 76-88 동양빌딩	서울특별시 구로구 경인로47길 31, 동양빌딩 1층 101호 (고척동)	매머드익스프레스 동양미래대점	35.16234818146433	129.67875013658735
	41.74	서울특별시 구로구 신도림동 400-1	서울특별시 구로구 신도림로 7, 1층 102호 (신도림동)	컴포즈커피 오금교점	35.170999911393075	129.68579536693773
	240.0	인천광역시 서구 원당동 0	인천광역시 서구 원당대로 1045, 101,102,201,202호 (원당동)	투썸플레이스 인천검단금호점		
	81.46	서울특별시 서초구 서초동 1694-6 신우빌딩 1층	서울특별시 서초구 서초대로51길 15, 신우빌딩 1층 (서초동)	미니말레 커피뢰스터	35.280309070947524	129.6760501960542
	451.22	대구광역시 중구 삼덕동1가 0026-0002 1층	대구광역시 중구 동성로5길 66, 1층 (삼덕동1가)	크라프커피 동성로점	36.59736577168571	127.71515979990112
	14.0	서울특별시 송파구 신천동 29 롯데월드타워앤드롯데월드몰	서울특별시 송파구 올림픽로 300, 롯데월드타워앤드롯데월드몰 122층 (신천동)	엔제리너스 서울스카이	35.35094917635803	129.7001725211136
	346.16	경기도 동두천시 지행동 736-6	경기도 동두천시 평화로2261번길 20, 1,2층 (지행동)	알리바바동두천욜로점	35.30220736541908	130.1584213631314
	219.51	대전광역시 서구 월평동 285번지	대전광역시 서구 한밭대로707번길 9, 2층 (월평동)	커피채리	35.59691996922444	128.2952421451895
	115.34	경기도 안성시 아양동 366-21번지	경기도 안성시 도기1길 98, 1층 (아양동)	Valhalla Coffee(발할라커피)	35.49246207518097	129.08402336951187
	33.0	전라북도 정읍시 입암면 천원리 73 천원슈퍼마켓	전라북도 정읍시 입암면 정읍남로 502, 102호	상상 커피와 밥	35.130026173889426	127.24854031376553
	108.44	경기도 여주시 현암동 164-32번지	경기도 여주시 도예로 83-45, 1층 (현암동)	로제커피하우스	35.78410590744273	129.46988138808433
051 202 3111	185.38	부산광역시 강서구 명지동 3239-4 강서타워빌딩 2층 202호	부산광역시 강서구 명지오션시티4로 67, 강서타워빌딩 2층 202호 (명지동)	고수(신선한돼지고기를손수)	36.863318743690485	126.7473165959328
	59.53	경상남도 창녕군 창녕읍 술정리 170번지	경상남도 창녕군 창녕읍 화왕산1로 9-1, 1층	델리커피홀(deli coffeehole)	36.521419741170504	127.30439258465199
	49.4	서울특별시 송파구 잠실동 22-6 리센츠	서울특별시 송파구 올림픽로 145, 리센츠 지하1층 34,35호 (잠실동)	커피인류 리센츠직영점	35.337920719959136	129.69837111872036
061 795 5007	58.8	전라남도 광양시 중동 1453-3번지	전라남도 광양시 무등길 11, 4층중1층전부 (중동)	토프레소 동광양점	35.86493292208067	126.56689626014358
	67.41	서울특별시 마포구 서교동 487 서교동 대우미래사랑	서울특별시 마포구 월드컵북로5나길 18, 1층 138호 (서교동, 서교동 대우미래사랑)	손수제비 요미요미 마포점	35.201209066581576	129.74911894206156
	31.35	서울특별시 영등포구 양평동3가 46번지 이앤씨드림타워	서울특별시 영등포구 선유로 146, 이앤씨드림타워 121호 (양평동3가)	리코커피(RICO COFFEE)	35.182126315501826	129.7110447483157
025255323	25.4	서울특별시 관악구 신림동 755-14	서울특별시 관악구 미성길 10, 1층 (신림동)	나앤 커피	35.202975374717404	129.64834145395088
	19.02	서울특별시 용산구 이태원동 258-260번지 이태원H&H	서울특별시 용산구 소월로44길 15, 지1층 B01호 (이태원동, 이태원H)	클릭커피	35.26239478845099	129.73261100191203
	480.91	세종특별자치시 금남면 호탄리 192	세종특별자치시 금남면 호탄길 55-11, 1,2층	이도커피	35.53307930344215	128.43350517260146
	100.28	대전광역시 동구 원동 60-5번지	대전광역시 동구 중앙로200번길 66, 1층 105호 (원동)	자이르(커피앤치킨)	35.642129895367866	128.25875288497187
	30.58	서울특별시 마포구 상암동 1653번지 DMC이안오피스텔	서울특별시 마포구 월드컵북로 361, DMC이안오피스텔 1층 107호 (상암동)	커피사피엔스 상암이안점	35.180472089537204	129.77244198505733
	29.64	경기도 이천시 부발읍 신하리 398-3	경기도 이천시 부발읍 경충대로2265번길 28, 1층 102호	아인커피	35.65346647471879	129.4020291753997
	76.21	경기도 남양주시 진접읍 장현리 380-3번지 주1동 2층 일부	경기도 남양주시 진접읍 장현로 96-1, 주1동 2층 일부	초원커피호프	35.407905143429645	129.95318224439464
031 474 8591	30.72	경기도 안양시 만안구 석수동 182-2번지 석수e-편한세상 상가동 1층 114호	경기도 안양시 만안구 경수대로 1201, 석수e-편한세상 상가동 1층 114호 (석수동)	에프엑스커피		
	80.8	경상북도 안동시 신안동 38-17번지	경상북도 안동시 퇴계로 206 (신안동)	디커피(D.coffee)	36.686742590507514	128.597612203118
	102.0	경상북도 문경시 모전동 1088번지	경상북도 문경시 당교3길 53, 1층 (모전동)	쿠오레에스프레소 문경시청점	36.24488984155488	128.59148421832734
	51.23	서울특별시 금천구 독산동 1110-6번지 1층	서울특별시 금천구 금하로1마길 21-6, 1층 (독산동)	팔공커피	35.18236856588496	129.6217106118484
	90.6	대전광역시 중구 문화동 1-32 1층	대전광역시 중구 계룡로920번안길 68, 1층 (문화동)	마스커피	35.627898839651934	128.24788672810328
	69.83	서울특별시 강남구 개포동 1235-2번지	서울특별시 강남구 논현로18길 14-6, 지상1층 (개포동)	송커피	35.306495513569445	129.65525673204738
	56.89	서울특별시 강남구 청담동 131-14번지	서울특별시 강남구 영동대로138길 9, 지상1층 102호 (청담동)	브리커피(BREE COFFEE)	35.31329572669446	129.71104345397794
	52.47	경기도 오산시 원동 372-1 다모아프라자 104호	경기도 오산시 경기대로 174, 다모아프라자 104호 (원동)	컴포즈커피오산이마트점	35.33695733901943	129.244684589252
		인천광역시 부평구 청천동 190-6번지 으뜸뷰그리안 102호	인천광역시 부평구 세월천로 41, 으뜸뷰그리안 1층 102호 (청천동)	큐스커피	35.03351791172329	129.68948758957845
031 855 2544	82.0	경기도 양주시 백석읍 복지리 134-1	경기도 양주시 백석읍 호명로 63-8, 1층일부	미감민물새우얼큰손수제비	35.25523192754881	130.0310510231993
	39.33	서울특별시 영등포구 여의도동 14-11 대하빌딩	서울특별시 영등포구 국회대로70길 19, 대하빌딩 1층 106호 (여의도동)	도프커피서여의도점	35.20516530431716	129.714967543032
	52.19	인천광역시 부평구 삼산동 436-8	인천광역시 부평구 장제로340번길 10-5, 1층 (삼산동)	모어덴커피(more than coffee)	35.0561976998679	129.6938748821916
	22.08	경상북도 안동시 목성동 39-3	경상북도 안동시 퇴계로 99, 1층 (목성동)	396커피 목성	36.683037820350165	128.587067482747
	49.0	대구광역시 수성구 신매동 584번지 1층	대구광역시 수성구 신매로8길 10, 1층 (신매동)	커피그리고	36.68855186548465	127.67793849786837
